pair_id,cx,cy,corr_score,psr,context_128,phase_residual,phase_penalty,dist_to_center,peak_margin,is_correct,ncc_delta,center_delta,phase_delta,context_delta,rank_by_ncc,rank_by_phase,rank_by_center,family_size,family_population,nearest_competitor_ncc,P0_score,P1_score,P2_score,final_score
pair_016,241.5,616.5,0.7638912796974182,2.4011244773864746,0.644034662965061,0.0591228567063808,0.0875,283.5392389070691,0.7638912796974182,0,0.035520315170288,-37.4992680243106,0.0066345147788524,0.0899376991784248,48,152,73,18,18,0.7963126301765442,0.6886390391421773,,,
pair_016,477.5,538.5,0.7626826763153076,2.5012638568878174,0.6952718733338861,0.058321364223957,0.1624999999999999,44.5926002830066,0.7626826763153076,0,0.0343117117881774,-276.44590664837307,0.0058330222964286,0.1411749095472499,49,147,1,11,11,0.8090254664421082,0.8306555373153905,,,
pair_016,243.5,893.5,0.7606865763664246,2.4239425659179688,0.5718401798226237,0.0651424676179885,0.0875,469.7174682721519,0.7606865763664246,0,0.0323156118392944,148.67896134077216,0.0126541256904602,0.0177432160359876,50,183,179,13,13,0.7903691530227661,0.4053443633398182,,,
pair_016,236.5,392.5,0.7603874802589417,2.381010055541992,0.5029605805968255,0.0624932758510112,0.05,284.5847852573992,0.7603874802589417,0,0.0320165157318115,-36.45372167398051,0.0100049339234828,-0.0511363831898106,51,175,75,14,14,0.7800400853157043,0.6703336473484655,,,
pair_016,237.5,540.5,0.7602088451385498,2.476654052734375,0.579351305465846,0.0691315084695816,0.05,265.6059110788011,0.7602088451385498,0,0.0318378806114196,-55.43259585257857,0.0166431665420532,0.0252543416792099,52,193,57,11,11,0.7963126301765442,0.7016622609584267,,,
pair_016,714.5,188.5,0.759822428226471,2.4109175205230717,0.5810216921552861,0.0475355722010135,0.05,378.20959797445647,0.759822428226471,0,0.0314514636993408,57.17109104307679,-0.0049527697265148,0.02692472836865,53,48,122,13,13,0.7645846009254456,0.5623340820497638,,,
pair_016,235.5,330.5,0.758472204208374,2.4271047115325928,0.5298821485932754,0.052603393793106,0.2,314.1504416676825,0.758472204208374,0,0.0301012396812438,-6.888065263697172,0.0001150518655776,-0.0242148151933606,54,102,97,13,13,0.7800400853157043,0.6084687664973654,,,
pair_016,474.5,147.5,0.7574863433837891,2.3595292568206787,0.5266748368763854,0.0493764765560627,0.125,353.4211368891227,0.7574863433837891,0,0.0291153788566589,32.382629957743006,-0.0031118653714656,-0.0274221269102507,55,64,110,16,16,0.794674813747406,0.5716670889152469,,,
pair_016,714.5,207.5,0.7567146420478821,2.532291889190674,0.5489737123465892,0.0470256172120571,0.125,362.72096713589633,0.7567146420478821,0,0.0283436775207519,41.68246020451664,-0.0054627247154712,-0.0051232514400468,56,43,113,11,11,0.759822428226471,0.5614530188998704,,,
pair_016,239.5,368.5,0.7566888928413391,2.382318019866944,0.5945303241846034,0.0651007294654846,0.0875,291.8090128834269,0.7566888928413391,0,0.0283179283142089,-29.22949404795281,0.0126123875379562,0.0404333603979673,57,182,80,14,14,0.7800400853157043,0.6648756414690297,,,
pair_016,243.5,869.5,0.7559278607368469,2.373063802719116,0.5871969908244427,0.0614330992102623,0.1936606960566987,449.802734540376,0.7559278607368469,0,0.0275568962097167,128.76422760899635,0.0089447572827339,0.0331000270378065,58,165,164,15,15,0.7903691530227661,0.41681607014917366,,,
pair_016,239.5,349.5,0.7542797327041626,2.377881526947021,0.5706590784467628,0.0523157119750976,0.1624999999999999,300.8496302141653,0.7542797327041626,0,0.0259087681770324,-20.188876717214384,-0.0001726299524307,0.0165621146601266,59,97,88,14,14,0.7800400853157043,0.633598434471177,,,
pair_016,715.5,813.5,0.7531269192695618,2.339988470077514,0.5597904311396616,0.040223840624094,0.05,380.424105440231,0.7531269192695618,0,0.0247559547424316,59.38559850885133,-0.0122645013034343,0.0056934673530255,60,4,123,15,15,0.7908016443252563,0.549228283940511,,,
pair_016,718.5,775.5,0.7531007528305054,2.507910966873169,0.7341408863066007,0.0463919341564178,0.125,351.6283549431132,0.7531007528305054,0,0.0247297883033752,30.589848011733523,-0.0060964077711105,0.1800439225199646,61,36,109,11,11,0.7773860692977905,0.6008282857764955,,,
pair_016,475.5,371.5,0.7527834177017212,2.341886281967163,0.424339714669552,0.0607312992215156,0.05,130.8147545195113,0.7527834177017212,0,0.024412453174591,-190.2237524118684,0.0082429572939872,-0.129757249117084,62,162,17,14,14,0.7934591770172119,0.773578374902154,,,
pair_016,718.5,789.5,0.7521914839744568,2.376423120498657,0.6602417092843722,0.060515109449625,0.1936606960566987,362.7016680413808,0.7521914839744568,0,0.0238205194473266,41.66316111000111,0.0080267675220966,0.1061447454977361,63,159,112,13,13,0.7908016443252563,0.5599148011557727,,,
pair_016,713.5,560.5,0.7521663904190063,2.331760168075561,0.567157274246073,0.0429911762475967,0.05,221.90651184676847,0.7521663904190063,0,0.0237954258918762,-99.13199508461122,-0.0094971656799316,0.0130603104594368,64,14,32,15,15,0.7876340746879578,0.7326943815559173,,,
pair_016,237.5,568.5,0.7520301938056946,2.3340890407562256,0.6613362016331376,0.0596582256257534,0.05,271.29043477424705,0.7520301938056946,0,0.0236592292785644,-49.74807215713264,0.007169883698225,0.1072392378465014,65,154,62,15,15,0.7963126301765442,0.6999215040506652,,,
pair_016,719.5,832.5,0.7519283890724182,2.372066736221313,0.7004919580961744,0.0518411733210086,0.05,398.4174945958071,0.7519283890724182,0,0.023557424545288,77.37898766442743,-0.0006471686065196,0.1463949943095382,66,93,135,15,15,0.7908016443252563,0.5422281027868444,,,
pair_016,476.5,428.5,0.7515184283256531,2.559444665908813,0.5850991368907845,0.0487251468002796,0.1936606960566987,75.2628726531216,0.7515184283256531,0,0.0231474637985229,-245.77563427825808,-0.0037631951272487,0.0310021731041484,67,58,6,12,12,0.7934591770172119,0.789675319647931,,,
pair_016,474.5,195.5,0.7511661052703857,2.346641063690185,0.7075171099829937,0.0581028088927269,0.05,305.5658685128298,0.7511661052703857,0,0.0227951407432556,-15.472638418549876,0.0056144669651985,0.1534201461963575,68,143,91,13,13,0.794674813747406,0.6680223117678348,,,
pair_016,950.5,129.5,0.7507520914077759,2.251041412353516,0.5015516279322273,0.0558133833110332,0.1624999999999999,583.2842360290564,0.7507520914077759,0,0.0223811268806457,262.2457290976767,0.0033250413835048,-0.0525453358544087,69,121,196,12,12,0.7802232503890991,0.14026147559760993,,,
pair_016,239.5,836.5,0.7503227591514587,2.330080270767212,0.477680082002664,0.0619158037006855,0.05,425.549644577457,0.7503227591514587,0,0.0219517946243286,104.51113764607732,0.0094274617731571,-0.0764168817839721,70,172,152,16,16,0.7903691530227661,0.46427717145185843,,,
pair_016,713.5,541.5,0.7500318288803101,2.3928799629211426,0.5897701686282864,0.0545769520103931,0.0875,217.495976974288,0.7500318288803101,0,0.0216608643531799,-103.54252995709172,0.0020886100828647,0.0356732048416502,71,112,30,13,13,0.7876340746879578,0.7301727141745531,,,
pair_016,712.5,412.5,0.748847246170044,2.350827932357788,0.6045854321810901,0.0626407414674758,0.05,229.80970388562795,0.748847246170044,0,0.0204762816429138,-91.22880304575172,0.0101523995399475,0.0504884683944539,72,177,39,13,13,0.7773215174674988,0.7281350609972074,,,
pair_016,715.5,393.5,0.7488300204277039,2.355731010437012,0.4422605940315925,0.0568886324763298,0.1624999999999999,240.37990764620903,0.7488300204277039,0,0.0204590559005737,-80.65859928517062,0.0044002905488014,-0.1118363697550435,73,132,44,14,14,0.7773215174674988,0.6717267095324427,,,
pair_016,473.5,99.5,0.7485548853874207,2.3319437503814697,0.416013932568175,0.0496349297463893,0.1296164609606622,401.3757591085939,0.7485548853874207,0,0.0201839208602905,80.33725217721422,-0.0028534121811389,-0.138083031218461,74,65,136,14,14,0.794674813747406,0.47571688308051446,,,
pair_016,477.5,638.5,0.7455383539199829,2.314164161682129,0.5147995924869124,0.04500662535429,0.1769436802675438,140.31571544199886,0.7455383539199829,0,0.0171673893928527,-180.7227914893808,-0.0074817165732383,-0.0392973712997236,75,26,20,14,14,0.8090254664421082,0.749567636739511,,,
pair_016,234.5,206.5,0.7449122667312622,2.3868894577026367,0.6865874040971309,0.0428436733782291,0.05,395.7682402618987,0.7449122667312622,0,0.016541302204132,74.72973333051903,-0.0096446685492992,0.1324904403104948,76,12,134,10,10,0.7789000868797302,0.5371659773458318,,,
pair_016,234.5,125.5,0.7447120547294617,2.3198060989379883,0.5494816851738878,0.0479684919118881,0.1624999999999999,459.0648102392515,0.7447120547294617,0,0.0163410902023315,138.02630330787184,-0.0045198500156402,-0.0046152786127482,77,51,170,14,14,0.7789000868797302,0.3900125475055448,,,
pair_016,713.5,126.5,0.7440301775932312,2.3288402557373047,0.4993231089642984,0.0480125993490219,0.1936606960566987,430.21448139271183,0.7440301775932312,0,0.015659213066101,109.17597446133216,-0.0044757425785064,-0.0547738548223376,78,52,155,15,15,0.7767967581748962,0.42483426472653624,,,
pair_016,717.5,593.5,0.7430096864700317,2.355310201644897,0.4771835378940605,0.0453884005546569,0.05,236.745644099316,0.7430096864700317,0,0.0146387219429016,-84.29286283206369,-0.0070999413728713,-0.0769134258925756,79,29,43,16,16,0.7876340746879578,0.6969740971541408,,,
pair_016,237.5,101.5,0.74172043800354,2.336275339126587,0.5625040822708312,0.0553408674895763,0.1936606960566987,477.188118041512,0.74172043800354,0,0.0133494734764099,156.1496111101323,0.0028525255620479,0.008407118484195,80,117,183,13,13,0.7789000868797302,0.3501635911328249,,,
pair_016,477.5,567.5,0.74159175157547,2.3152573108673096,0.7351504660889658,0.04886045306921,0.05,71.15124735378853,0.74159175157547,1,0.0132207870483398,-249.88725957759115,-0.0036278888583183,0.1810535023023297,81,59,5,13,13,0.8090254664421082,0.8321443214888149,,,
pair_016,719.5,846.5,0.7399961948394775,2.3326730728149414,0.7341726383331294,0.042266596108675,0.0935854122563142,410.1737436745556,0.7399961948394775,0,0.0116252303123474,89.13523674317588,-0.0102217458188533,0.1800756745464933,82,8,141,15,15,0.7908016443252563,0.508379408138184,,,
pair_016,479.5,862.5,0.7398503422737122,2.3295743465423584,0.6563029238114105,0.0663313418626785,0.05,363.0791924635726,0.7398503422737122,0,0.011479377746582,42.04068553219293,0.0138429999351501,0.1022059600247744,83,187,114,15,15,0.8069173097610474,0.5751889008454237,,,
pair_016,478.5,662.5,0.7391408681869507,2.4169139862060547,0.4860626285948768,0.0730652213096618,0.05,163.9161370945521,0.7391408681869507,0,0.0107699036598205,-157.12236983682757,0.0205768793821334,-0.0680343351917592,84,196,24,12,12,0.8090254664421082,0.7504627424761822,,,
pair_016,950.5,158.5,0.7376660704612732,2.240087509155273,0.485546515760342,0.0452573262155056,0.05,565.3074384792757,0.7376660704612732,0,0.009295105934143,244.268931547896,-0.0072310157120227,-0.068550448026294,85,27,193,12,12,0.7802232503890991,0.18691884782532442,,,
pair_016,475.5,319.5,0.7373453974723816,2.4808168411254883,0.6365428812290461,0.0535352453589439,0.1624999999999999,182.15515364655485,0.7373453974723816,0,0.0089744329452514,-138.88335328482484,0.0010469034314155,0.08244591744241,86,109,26,12,12,0.7934591770172119,0.7366202696567385,,,
pair_016,949.5,86.5,0.7372668981552124,2.2853400707244877,0.4799407689446368,0.0614627450704574,0.1296164609606622,610.7638659907772,0.7372668981552124,0,0.0088959336280822,289.7253590593975,0.008974403142929,-0.0741561948419993,87,166,200,10,10,0.7802232503890991,0.06711232130477562,,,
pair_016,710.5,145.5,0.7372285723686218,2.2686686515808105,0.5340908844289283,0.0436580255627632,0.1427050983124842,412.2869146601672,0.7372285723686218,0,0.0088576078414917,91.24840772878753,-0.0088303163647651,-0.0200060793577078,88,20,143,15,15,0.7767967581748962,0.46243862537046415,,,
pair_016,714.5,169.5,0.7365803122520447,2.3144564628601074,0.4998553201821749,0.0595371350646019,0.2,394.0057106185138,0.7365803122520447,0,0.0082093477249145,72.96720368713409,0.0070487931370735,-0.0542416436044611,89,153,132,14,14,0.7767967581748962,0.4734968502793709,,,
pair_016,479.5,882.5,0.7364636063575745,2.308774709701538,0.4151967818791909,0.0570234730839729,0.125,383.0489524851882,0.7364636063575745,0,0.0080926418304443,62.01044555380855,0.0045351311564445,-0.1389001819074451,90,133,125,12,12,0.8069173097610474,0.4920282436394532,,,
pair_016,479.5,791.5,0.7335399389266968,2.2827069759368896,0.7303619230186521,0.0725055485963821,0.05,292.21995140647056,0.7335399389266968,0,0.0051689743995666,-28.81855552490913,0.0200172066688537,0.176264959232016,91,195,82,15,15,0.8069173097610474,0.6691406273794945,,,
pair_016,713.5,112.5,0.7326992154121399,2.298015594482422,0.4423904077532955,0.0446189492940902,0.05,442.4234397045437,0.7326992154121399,0,0.0043282508850097,121.384932773164,-0.0078693926334381,-0.1117065560333405,92,24,160,15,15,0.7767967581748962,0.41323985657513423,,,
pair_016,477.5,610.5,0.732376217842102,2.278301477432251,0.4158012073764544,0.0712285414338111,0.1624999999999999,112.76745984547138,0.732376217842102,1,0.0040052533149719,-208.27104708590832,0.0187401995062828,-0.1382957564101816,93,194,13,14,14,0.8090254664421082,0.7378307189485702,,,
pair_016,476.5,395.5,0.7319032549858093,2.273061037063598,0.5096512415751484,0.0686955749988555,0.05,107.1097567918068,0.7319032549858093,0,0.0035322904586791,-213.9287501395729,0.0162072330713272,-0.0444457222114876,94,191,12,14,14,0.7934591770172119,0.7763237412220816,,,
pair_016,717.5,651.5,0.7318918108940125,2.3377840518951416,0.5563402132454974,0.0604909881949424,0.05,265.06320001086533,0.7318918108940125,0,0.0035208463668823,-55.97530692051436,0.008002646267414,0.0022432494588613,95,156,55,12,12,0.7876340746879578,0.6704465228808371,,,
pair_016,477.5,629.5,0.731468677520752,2.271915435791016,0.5484551582930784,0.0578571893274784,0.05,131.44010042601155,0.731468677520752,0,0.0030977129936218,-189.59840650536813,0.00536884739995,-0.0056418054935576,96,141,18,15,15,0.8090254664421082,0.7705660712647137,,,
pair_016,719.5,865.5,0.7311044335365295,2.3042988777160645,0.4388217861581046,0.0534621812403202,0.1936606960566987,426.3455171571527,0.7311044335365295,0,0.0027334690093994,105.307010225773,0.0009738393127918,-0.1152751776285314,97,108,153,14,14,0.7908016443252563,0.40919620224890546,,,
pair_016,476.5,404.5,0.7304316759109497,2.2755002975463867,0.5685620668695996,0.0610290765762329,0.1624999999999999,98.34886882928548,0.7304316759109497,0,0.0020607113838195,-222.6896381020942,0.0085407346487045,0.0144651030829635,98,164,10,14,14,0.7934591770172119,0.7646447859413896,,,
pair_016,234.5,192.5,0.7296340465545654,2.2688004970550537,0.567209839413095,0.0456760190427303,0.05,406.2591537430265,0.7296340465545654,0,0.0012630820274353,85.22064681164676,-0.006812322884798,0.0131128756264589,99,32,140,12,12,0.7789000868797302,0.4878262424665296,,,
pair_016,239.5,817.5,0.7285277247428894,2.256146192550659,0.6823006484199441,0.048288494348526,0.05,410.69027258994095,0.7285277247428894,0,0.0001567602157592,89.65176565856126,-0.0041998475790023,0.128203684633308,100,53,142,16,16,0.7903691530227661,0.497033142005881,,,
pair_016,713.5,93.5,0.7282142043113708,2.308691024780273,0.6274773936762582,0.042877972126007,0.1624999999999999,459.1562914738292,0.7282142043113708,0,-0.0001567602157592,138.1177845424495,-0.0096103698015213,0.0733804298896221,101,13,171,13,13,0.7767967581748962,0.38505277336280963,,,
pair_016,236.5,401.5,0.7280826568603516,2.2709174156188965,0.420555994649294,0.0467548891901969,0.05,281.3085494612633,0.7280826568603516,0,-0.0002883076667785,-39.7299574701164,-0.0057334527373313,-0.133540969137342,102,38,70,14,14,0.7800400853157043,0.6292278160577457,,,
pair_016,717.5,660.5,0.7268912196159363,2.409945249557495,0.537733634597667,0.0485929250717163,0.1936606960566987,270.30815747957,0.7268912196159363,0,-0.0014797449111938,-50.73034945180973,-0.003895416855812,-0.0163633291889691,103,56,59,10,10,0.7876340746879578,0.6285314455942466,,,
pair_016,715.5,322.5,0.7265274524688721,2.4011788368225098,0.5392740883340096,0.0572973079979419,0.0875,279.1890040814645,0.7265274524688721,0,-0.001843512058258,-41.84950284991521,0.0048089660704135,-0.0148228754526265,104,137,68,12,12,0.7773215174674988,0.6402612857189736,,,
pair_016,243.5,883.5,0.7262367010116577,2.2675013542175293,0.436930663821324,0.0671236366033554,0.0935854122563142,461.3724092314147,0.7262367010116577,0,-0.0021342635154724,140.333902300035,0.014635294675827,-0.117166299965312,105,188,174,14,14,0.7903691530227661,0.3643593781335936,,,
pair_016,717.5,612.5,0.7251306772232056,2.293829202651977,0.6791653059692323,0.0499824993312358,0.05,244.87241575971763,0.7251306772232056,0,-0.0032402873039245,-76.16609117166206,-0.0025058425962924,0.1250683421825962,106,70,47,16,16,0.7876340746879578,0.7018774731185904,,,
pair_016,239.5,797.5,0.7247451543807983,2.243525981903076,0.4534317503338844,0.0690663382411003,0.05,395.432042201944,0.7247451543807983,0,-0.0036258101463317,74.39353527056431,0.0165779963135719,-0.1006652134527516,107,192,133,16,16,0.7903691530227661,0.48253623693088094,,,
pair_016,717.5,632.5,0.7246618866920471,2.285093069076538,0.4343275136822752,0.0568773671984672,0.0875,254.68117323430093,0.7246618866920471,0,-0.003709077835083,-66.35733369707876,0.0043890252709388,-0.1197694501043608,108,131,51,15,15,0.7876340746879578,0.6477750137443883,,,
pair_016,474.5,176.5,0.724325954914093,2.2471883296966557,0.4505334206730867,0.0530897304415702,0.0875,324.5034668535916,0.724325954914093,0,-0.0040450096130371,3.464959922211904,0.0006013885140419,-0.1035635431135493,109,107,102,14,14,0.794674813747406,0.572225168015056,,,
pair_016,241.5,626.5,0.7240438461303711,2.257509231567383,0.4802287871588596,0.0556229725480079,0.0875,287.79245994292484,0.7240438461303711,0,-0.004327118396759,-33.24604698845485,0.0031346306204795,-0.0738681766277765,110,118,79,18,18,0.7963126301765442,0.6195551242042001,,,
pair_016,234.5,134.5,0.7226310968399048,2.241971254348755,0.6223889202096264,0.0469661392271518,0.0588525491562421,451.7526978336709,0.7226310968399048,0,-0.0057398676872253,130.71419090229125,-0.0055222027003765,0.0682919564229903,111,39,168,14,14,0.7789000868797302,0.41238436504010045,,,
pair_016,234.5,173.5,0.7217745184898376,2.247523546218872,0.710954306076382,0.0506154857575893,0.125,420.82359724711256,0.7217745184898376,0,-0.0065964460372924,99.78509031573287,-0.001872856169939,0.1568573422897459,112,75,150,14,14,0.7789000868797302,0.46340006440129494,,,
pair_016,477.5,547.5,0.7207215428352356,2.256990909576416,0.4881341407624637,0.0633546113967895,0.1624999999999999,52.55949010407159,0.7207215428352356,0,-0.0076494216918945,-268.4790168273081,0.0108662694692611,-0.0659628230241723,113,179,2,12,12,0.8090254664421082,0.7561376639496052,,,
pair_016,950.5,110.5,0.7202736139297485,2.124208927154541,0.4594337060212303,0.0442372821271419,0.05,595.533794171246,0.7202736139297485,0,-0.0080973505973815,274.4952872398663,-0.0082510598003864,-0.0946632577654058,114,22,198,12,12,0.7802232503890991,0.09824050983293331,,,
pair_016,237.5,115.5,0.720069408416748,2.25783920288086,0.4277675812279957,0.0502664297819137,0.0875,465.5604149839202,0.720069408416748,0,-0.008301556110382,144.52190805254054,-0.0022219121456146,-0.1263293825586403,115,73,176,14,14,0.7789000868797302,0.3505812656009475,,,
pair_016,477.5,123.5,0.7198528051376343,2.240712881088257,0.5174095046017895,0.0565734431147575,0.0875,377.171711558542,0.7198528051376343,0,-0.0085181593894958,56.133204627162286,0.0040851011872291,-0.0366874591848466,116,124,120,16,16,0.794674813747406,0.5068279108279028,,,
pair_016,479.5,901.5,0.7189007997512817,2.3522512912750244,0.5233173288008489,0.052114687860012,0.05,402.0230092917568,0.7189007997512817,0,-0.0094701647758483,80.98450236037712,-0.0003736540675163,-0.0307796349857871,117,96,137,10,10,0.8069173097610474,0.47708319907140906,,,
pair_016,475.5,343.5,0.7184516191482544,2.228043794631958,0.6149986451882886,0.0565863996744155,0.1624999999999999,158.4061236190066,0.7184516191482544,0,-0.0099193453788757,-162.6323833123731,0.0040980577468872,0.0609016814016525,118,125,23,13,13,0.7934591770172119,0.7300238159264977,,,
pair_016,715.5,345.5,0.71812903881073,2.257636547088623,0.4122842997317472,0.0584905333817005,0.0935854122563142,265.16127168197096,0.71812903881073,0,-0.0102419257164001,-55.87723524940873,0.0060021914541721,-0.1418126640548889,119,149,56,14,14,0.7773215174674988,0.6262584413192293,,,
pair_016,719.5,885.5,0.7180236577987671,2.263917922973633,0.6532135594825913,0.0567188784480094,0.1624999999999999,443.61075280024494,0.7180236577987671,0,-0.010347306728363,122.57224586886524,0.0042305365204811,0.0991165956959552,120,128,161,13,13,0.7908016443252563,0.4056679317211558,,,
pair_016,479.5,819.5,0.7180219292640686,2.248957395553589,0.4532327811722502,0.05660105869174,0.05,320.15699273949963,0.7180219292640686,0,-0.0103490352630615,-0.8815141918800578,0.0041127167642116,-0.1008641826143858,121,126,100,16,16,0.8069173097610474,0.5792058864399061,,,
pair_016,714.5,198.5,0.7170767188072205,2.2874231338500977,0.4605490317795149,0.0485200025141239,0.0875,370.0168915063203,0.7170767188072205,0,-0.0112942457199096,48.978384574940605,-0.0039683394134044,-0.0935479320071211,122,55,117,12,12,0.7645846009254456,0.5057870735741478,,,
pair_016,474.5,214.5,0.7170043587684631,2.395795583724976,0.5622558638375907,0.0616055727005004,0.1624999999999999,286.63652942358897,0.7170043587684631,0,-0.0113666057586669,-34.40197750779072,0.0091172307729721,0.0081589000509546,123,167,78,12,12,0.794674813747406,0.6110945783441017,,,
pair_016,239.5,778.5,0.7166073322296143,2.319094181060791,0.7565469319950568,0.0736053735017776,0.05,381.34302143870417,0.7166073322296143,0,-0.0117636322975158,60.30451450732448,0.0211170315742492,0.2024499682084207,124,197,124,13,13,0.7903691530227661,0.5408781720288728,,,
pair_016,239.5,382.5,0.7163378596305847,2.238408327102661,0.5938833800995514,0.0546970143914222,0.1936606960566987,285.7735117186336,0.7163378596305847,0,-0.0120331048965454,-35.2649952127461,0.0022086724638938,0.0397864163129153,125,113,77,14,14,0.7800400853157043,0.6098885474341776,,,
pair_016,474.5,156.5,0.7159656882286072,2.213054656982422,0.614200710109264,0.0572500750422477,0.05,344.44520609234786,0.7159656882286072,0,-0.0124052762985229,23.406699160968174,0.0047617331147193,0.0601037463226279,126,135,108,16,16,0.794674813747406,0.5703021947449969,,,
pair_016,473.5,109.5,0.7155328392982483,2.202514171600342,0.497485260641988,0.0654955506324768,0.1624999999999999,391.3981348959138,0.7155328392982483,0,-0.0128381252288818,70.35962796453418,0.0130072087049484,-0.056611703144648,127,184,130,15,15,0.794674813747406,0.46352602839454665,,,
pair_016,234.5,153.5,0.7145896553993225,2.2182013988494877,0.4204154670547782,0.0621901527047157,0.05,436.5231952599999,0.7145896553993225,0,-0.0137813091278076,115.48468832862022,0.0097018107771873,-0.1336814967318578,128,173,157,14,14,0.7789000868797302,0.4017911754575393,,,
pair_016,950.5,181.5,0.7132256627082825,2.1899936199188232,0.4558510594743429,0.0490245521068573,0.05,551.717772053792,0.7132256627082825,0,-0.0151453018188476,230.67926512241235,-0.003463789820671,-0.0982459043122931,129,61,191,12,12,0.7802232503890991,0.1871697216294339,,,
pair_016,470.5,123.5,0.7132125496864319,2.141848087310791,0.515191195659016,0.0523905269801616,0.1871320343559642,377.6539421216201,0.7132125496864319,0,-0.0151584148406982,56.61543519024042,-9.781494736671448e-05,-0.03890576812762,130,99,121,16,16,0.794674813747406,0.47922962216409154,,,
pair_016,479.5,800.5,0.7123875617980957,2.2124342918396,0.7825579352816983,0.0515283942222595,0.05,301.1984395709911,0.7123875617980957,0,-0.0159834027290344,-19.84006736038856,-0.0009599477052688,0.2284609714950621,131,89,89,16,16,0.8069173097610474,0.6455878920903504,,,
pair_016,477.5,648.5,0.7120394706726074,2.192699909210205,0.368368769576139,0.0572810396552085,0.125,150.19487341450773,0.7120394706726074,0,-0.0163314938545227,-170.84363351687196,0.0047926977276802,-0.185728194210497,132,136,22,13,13,0.8090254664421082,0.6989824661090283,,,
pair_016,237.5,587.5,0.7101791501045227,2.178556442260742,0.3263345583608616,0.0510693043470382,0.05,276.6992952647332,0.7101791501045227,0,-0.0181918144226074,-44.33921166664652,-0.0014190375804901,-0.2277624054257744,133,79,66,17,17,0.7963126301765442,0.602129333858652,,,
pair_016,950.5,205.5,0.7093736529350281,2.3350865840911865,0.5414683919597906,0.0556771643459796,0.1624999999999999,538.2197506595238,0.7093736529350281,0,-0.018997311592102,217.18124372814407,0.0031888224184513,-0.0126285718268455,134,120,189,10,10,0.7802232503890991,0.20190735172899676,,,
pair_016,478.5,772.5,0.7089561820030212,2.355445384979248,0.6279771079289577,0.0539174228906631,0.1296164609606622,273.3468492593248,0.7089561820030212,0,-0.0194147825241088,-47.69165767205493,0.0014290809631347,0.0738801441423215,135,111,63,13,13,0.8069173097610474,0.6337699360002325,,,
pair_016,715.5,799.5,0.7081411480903625,2.1777470111846924,0.6608640327198437,0.0618777498602867,0.1624999999999999,368.97222117660834,0.7081411480903625,0,-0.0202298164367675,47.93371424522866,0.0093894079327583,0.1067670689332076,136,171,116,14,14,0.7908016443252563,0.5133809929983392,,,
pair_016,479.5,385.5,0.7064856290817261,2.2030627727508545,0.4207772596483281,0.0618567951023578,0.1624999999999999,116.3206774395679,0.7064856290817261,0,-0.021885335445404,-204.71782949181176,0.0093684531748294,-0.133319704138308,137,170,14,14,14,0.7934591770172119,0.7111236580289754,,,
pair_016,715.5,364.5,0.7064720988273621,2.204544305801392,0.620057283486562,0.051427137106657,0.125,254.5594233180143,0.7064720988273621,0,-0.021898865699768,-66.47908361336539,-0.0010612048208713,0.0659603196999258,138,85,50,14,14,0.7773215174674988,0.6500637313503463,,,
pair_016,474.5,137.5,0.706163227558136,2.1699671745300293,0.3472287080973197,0.0523439943790435,0.0875,363.39578973895664,0.706163227558136,0,-0.0222077369689941,42.35728280757695,-0.0001443475484848,-0.2068682556893163,139,98,115,16,16,0.794674813747406,0.487199053772734,,,
pair_016,482.5,781.5,0.706038773059845,2.2614870071411133,0.4745905144857269,0.0460924468934536,0.125,282.0434363710668,0.706038773059845,0,-0.0223321914672851,-38.99507056031291,-0.0063958950340747,-0.0795064493009091,140,35,71,14,14,0.8069173097610474,0.5994942302327041,,,
pair_016,950.5,139.5,0.7049953937530518,2.104416608810425,0.60427793419375,0.0587018579244613,0.1624999999999999,576.9839685814503,0.7049953937530518,0,-0.0233755707740783,255.94546165007063,0.0062135159969329,0.0501809704071138,141,150,195,12,12,0.7802232503890991,0.12394892388211431,,,
pair_016,475.5,362.5,0.7048591375350952,2.170720338821411,0.365554512770075,0.0500439442694187,0.05,139.6656722319411,0.7048591375350952,0,-0.0235118269920349,-181.37283469943856,-0.0024443976581096,-0.188542451016561,142,71,19,14,14,0.7934591770172119,0.7122398344506065,,,
pair_016,243.5,907.5,0.7048202753067017,2.3692386150360107,0.4158877398173082,0.0661571323871612,0.1936606960566987,481.5064900912552,0.7048202753067017,0,-0.0235506892204284,160.46798315987547,0.0136687904596328,-0.1382092239693278,143,185,186,11,11,0.7903691530227661,0.283322177067958,,,
pair_016,237.5,82.5,0.70428067445755,2.3631834983825684,0.5471395146853495,0.0550866574048996,0.125,493.1657936231993,0.70428067445755,0,-0.02409029006958,172.12728669181962,0.0025983154773712,-0.0069574491012865,144,116,188,11,11,0.7789000868797302,0.29438360166035243,,,
pair_016,237.5,91.5,0.7036752700805664,2.2564196586608887,0.4346793058480714,0.0449587367475032,0.1624999999999999,485.5702832752433,0.7036752700805664,0,-0.0246956944465637,164.5317763438636,-0.0075296051800251,-0.1194176579385646,145,25,187,12,12,0.7789000868797302,0.2836824459577771,,,
