pair_id,set_type,reference_path,search_path,gt_x,gt_y,gt_theta,gt_scale,gt_found,x,y,theta,scale,pred_found,score,set_type_feat,gt_found_feat,corr_score,psr,peak_margin,context_32,context_64,context_128,context_score,phase_residual,phase_penalty,template_residual,center_prior,ambiguity_index,est_scale,est_theta,loc_err,candidate_is_correct,num_peaks_90,stratify_key
pair_057,SetA,reference\pair_057.png,search\pair_057.png,551.3003772449036,447.9003532222361,-0.5151535649115733,8.676415774304342,1,551.0743620436613,447.9087150575732,-0.5,8.599999999999998,1,0.6166666666666667,SetA,1,0.8756587505340576,2.0803773403167725,0.0080223083496093,0.8197357871778748,0.8230232375047905,0.8413796705855628,0.8297083206717164,0.1208378970623016,0.05,1949.4017333984373,72.83543093852057,0.9392691549801344,8.599999999999998,-0.5,0.22616982885176448,1,7.9196226596832275,SetA_1
pair_058,SetA,reference\pair_058.png,search\pair_058.png,409.69162392649287,578.3278051888444,-0.6158249936142601,8.065466782548414,1,437.4913568259134,482.9660435217696,-0.75,8.0,0,0.013333333333333332,SetA,1,0.8000748157501221,2.145785093307495,0.001005470752716,0.6277786215126696,0.2125131916081853,0.7749230789627747,0.520530232530918,0.0390166267752647,0.1624999999999999,2652.98681640625,262.3251798817643,0.8933681311298808,8.0,-0.75,99.33121733637971,0,7.854214906692505,SetA_0
pair_059,SetA,reference\pair_059.png,search\pair_059.png,614.5899867242111,423.4540121109193,1.210202873325362,8.319051125201149,1,614.5508689272119,423.419322408583,1.25,8.399999999999999,1,0.328962827394461,SetA,1,0.850341796875,2.248690128326416,0.0269834995269775,0.7976779734303048,0.7262942681889325,0.7164659285988939,0.7366396734011915,0.1270882785320282,0.05,1978.577392578125,137.70439353920412,0.7860921171371098,8.399999999999999,1.25,0.0522836254505272,1,7.751309871673584,SetA_1
pair_060,SetA,reference\pair_060.png,search\pair_060.png,560.1155584056785,517.980210360295,-2.3057867458450043,11.161132102027924,1,0.0,0.0,0.0,0.0,0,0.0,SetA,1,0.7219693660736084,2.023678064346313,0.0013681650161743,-0.0677601950174509,0.42515513676243,0.7240446924082109,0.4461278926647662,0.0429299436509609,0.1624999999999999,2545.7724609375,44.72694937059759,0.9039801136888695,11.199999999999998,-2.25,762.9108316789062,0,7.9763219356536865,SetA_0
pair_061,SetA,reference\pair_061.png,search\pair_061.png,594.2687468898076,437.7733349522034,1.9696099430669236,11.069189775995708,1,158.95389278922255,94.03903898240829,2.0,11.099999999999998,0,0.0,SetA,1,0.8583700060844421,1.805478811264038,-0.0001483559608459,0.7293631133221807,0.762224593549853,0.8048473165854264,0.7727013867185479,0.0479825399816036,0.1340990257669732,1825.548095703125,91.93475947648965,0.9068945171108288,11.099999999999998,2.0,554.6641221734685,0,8.194521188735962,SetA_0
pair_062,SetA,reference\pair_062.png,search\pair_062.png,317.90019451980305,581.77040896556,-2.360002681157223,8.256986465930158,1,565.0282470096605,301.00565134634684,-2.5,8.299999999999999,0,0.0,SetA,1,0.7710822820663452,2.5527915954589844,-0.005213975906372,0.8201829252559736,0.8170372877268959,0.8033603566405985,0.8121956427981925,0.0427202209830284,0.125,2475.067138671875,99.40321926376429,0.903350465304113,8.299999999999999,-2.5,374.0335859898216,0,7.447208404541016,SetA_0
pair_063,SetA,reference\pair_063.png,search\pair_063.png,612.8646965251174,489.01816294065696,2.7497784765545497,11.522430554325368,1,474.40127782350487,495.64325705541626,2.75,11.499999999999998,1,0.2632193286681196,SetA,1,0.8808350563049316,2.718589305877685,0.0241403579711914,0.6719577706186217,0.7243734893499231,0.7856147624956772,0.7383868548619644,0.0876310467720031,0.05,1847.076171875,25.894014752448104,0.9892642906081588,11.499999999999998,2.75,138.62182436603368,0,7.2814106941223145,SetA_0
pair_064,SetA,reference\pair_064.png,search\pair_064.png,556.2970362597354,454.8233314230886,3.139752801843507,9.48331496966146,1,0.0,0.0,0.0,0.0,0,0.013333333333333332,SetA,1,0.7883634567260742,2.59993577003479,0.0108407735824584,0.5974965991647814,0.6896234195664819,0.6916964269458594,0.6720272584378928,0.0536877997219562,0.05,2318.235107421875,118.51160280748886,0.8409398203336508,9.4,3.25,718.5615181445232,0,7.40006422996521,SetA_0
pair_065,SetA,reference\pair_065.png,search\pair_065.png,373.6748610981225,603.5404455786567,-3.293836975572732,11.949693004441825,1,372.9980183502346,603.5741598717491,-3.25,11.999999999999998,1,0.622252239382383,SetA,1,0.8831689357757568,2.5683698654174805,0.0105484724044799,0.7150885690540312,0.8019670497846413,0.8512657188351113,0.8043108212587073,0.1593584269285202,0.0,1767.53466796875,163.4457096408468,0.8353616952896118,11.999999999999998,-3.25,0.6776819009883541,1,7.4316301345825195,SetA_1
pair_066,SetA,reference\pair_066.png,search\pair_066.png,509.7991559709936,566.9947545087396,-0.4183564556936385,10.206105032512957,1,0.0,0.0,0.0,0.0,0,0.013333333333333332,SetA,1,0.7866162061691284,2.614709615707397,0.000888705253601,0.7633102825892021,0.7629420779815762,0.6462610518232005,0.7163433084397511,0.0625503361225128,0.05,2316.033203125,73.824115301167,0.9820208100700378,10.199999999999998,-0.5,762.4816267092364,0,7.3852903842926025,SetA_0
pair_067,SetA,reference\pair_067.png,search\pair_067.png,528.9313262968036,440.8235571257104,4.0189041289524265,9.21031966093376,1,790.9947673280054,74.0445185043495,4.0,9.299999999999995,1,0.22999999999999998,SetA,1,0.8576924204826355,1.79981529712677,5.125999450683594e-05,0.8363636357482186,0.8342390950915134,0.8148903324236764,0.8269244981557197,0.1005517095327377,0.05,1997.7674560546875,65.7419196555744,0.8919546700847357,9.299999999999995,4.0,450.7816658839664,0,8.20018470287323,SetA_0
pair_068,SetA,reference\pair_068.png,search\pair_068.png,378.9976793534375,546.376157512448,4.574738111665347,10.83914514473732,1,0.0,0.0,0.0,0.0,0,0.013333333333333332,SetA,1,0.7531512379646301,2.028383016586304,0.0048544406890869,0.7333738969301098,0.7390006550087936,0.4893434225230492,0.6380124103987591,0.0516753196716308,0.05,2508.721923828125,154.26276284314372,0.8630338571254287,10.9,4.5,664.9557477406737,0,7.971616983413696,SetA_0
pair_069,SetA,reference\pair_069.png,search\pair_069.png,472.57143863891145,554.5628638967514,0.46944645845522,8.84276262197276,1,167.1526097947014,557.1017329301865,0.5,8.799999999999999,1,0.6083175291216928,SetA,1,0.8733513951301575,3.2413249015808105,0.0036036968231201,0.871061490684002,0.8564151101944008,0.8579030003264609,0.859939542345145,0.1369842886924743,0.05,1898.0328369140625,61.26989472816156,0.8511663088489632,8.799999999999999,0.5,305.4293811481433,0,6.7586750984191895,SetA_0
pair_070,SetB,reference\pair_070.png,search\pair_070.png,533.9976049824504,486.68020968908655,-3.675030004050472,10.793949967100176,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.3919233381748199,2.1424639225006104,-0.0144567489624023,0.3923782319914604,0.3740214016053059,0.3751384470647332,0.3781395858663077,0.042370643466711,0.1624999999999999,5440.2724609375,166.14000120380402,0.9311994148507554,10.699999999999998,-3.75,722.5033346843504,0,7.85753607749939,SetB_0
pair_071,SetB,reference\pair_071.png,search\pair_071.png,556.8229823160575,576.0862587087526,1.311592338526987,10.223566865776146,1,545.6930524101103,112.94220406525824,1.0,10.199999999999998,0,0.013333333333333332,SetB,1,0.8054103851318359,2.376577377319336,0.0100273489952087,0.7082722765041438,0.7801122238838201,0.7312116351154561,0.7461839989005392,0.0884158089756965,0.05,2836.654296875,95.0,0.8887892771570555,10.199999999999998,1.0,463.2777683974565,0,7.623422622680664,SetB_0
pair_072,SetB,reference\pair_072.png,search\pair_072.png,418.7440317498672,627.2884436776022,-0.5704968538940269,10.35185387571733,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.3537423610687256,1.9989415407180784,-0.0138258934020996,0.2517707654129602,0.2076115376493611,0.2307474976533016,0.2256977672036571,0.0375597700476646,0.0875,4530.71337890625,153.52524222420234,1.021066920742087,10.4,-0.75,754.2130704897669,0,8.001058459281921,SetB_0
pair_073,SetB,reference\pair_073.png,search\pair_073.png,507.3263442179462,410.4344664899672,1.430869050232289,10.877932124290403,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.7459096312522888,2.345762252807617,-0.0032314658164978,0.7340061947474384,0.7304420046431342,0.6758882238539916,0.709333330348338,0.0565776973962783,0.05,3909.09765625,66.48308055437865,0.9032451824277754,10.9,1.0,652.5614689977106,0,7.654237747192383,SetB_0
pair_074,SetB,reference\pair_074.png,search\pair_074.png,551.0026516259751,562.9354725990652,-1.5393709137902325,8.799019158761812,1,0.0,0.0,0.0,0.0,0,0.013333333333333332,SetB,1,0.5757014155387878,2.654061317443848,0.0003318190574645,0.5104147967606822,0.5799971607149184,0.5584227744533494,0.5574509334194435,0.0372438505291938,0.05,3289.185302734375,53.60037313302959,0.887015590066661,8.799999999999999,-1.5,787.7183941036217,0,7.345938682556152,SetB_0
pair_075,SetB,reference\pair_075.png,search\pair_075.png,421.1876306684851,523.554354323216,0.0078429336396137,10.385126776815884,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.6950120329856873,1.5085103511810305,0.0009896755218505,0.6893788427946923,0.6544683001976404,0.6198468910474988,0.6476018450569941,0.0513584613800048,0.05,2164.706787109375,190.68298298484845,0.92740293610719,10.4,0.75,671.9435855478731,0,8.49148964881897,SetB_0
pair_076,SetB,reference\pair_076.png,search\pair_076.png,371.649968341773,387.4210639684029,0.9382020045160592,10.910273427908958,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.2452516853809356,1.707370042800903,-0.0010019093751907,0.2558909128324144,0.2359736541867527,0.1913158397080208,0.2220939801243923,0.0292771123349666,0.1936606960566987,2702.70458984375,193.238194982255,0.9084841671281844,10.9,1.0,536.8601119238141,0,8.292629957199097,SetB_0
pair_077,SetB,reference\pair_077.png,search\pair_077.png,569.2138246861344,478.7272095418808,-3.2048414164465155,11.470049212426757,1,0.0,0.0,0.0,0.0,0,0.013333333333333332,SetB,1,0.748019278049469,2.187958002090454,0.0018019676208496,0.6858060836570194,0.7472330056435338,0.714707331478244,0.721937351580115,0.0728708505630493,0.0935854122563142,2632.963134765625,75.0,0.902468043133522,11.599999999999998,-3.5,743.7634834875756,0,7.812041997909546,SetB_0
pair_078,SetB,reference\pair_078.png,search\pair_078.png,587.4386831359992,533.0853517555572,3.672322769702895,8.856183267544658,1,0.0,0.0,0.0,0.0,0,0.013333333333333332,SetB,1,0.5785106420516968,2.5323646068573,0.0034112930297851,0.5803546434036035,0.6187695441746134,0.6029806337305634,0.6047709998427915,0.0381840206682682,0.125,2593.838134765625,65.19202405202648,0.9365887496721068,8.799999999999999,3.75,793.2617466516982,0,7.4676353931427,SetB_0
pair_079,SetB,reference\pair_079.png,search\pair_079.png,437.5161967751044,512.2563095857726,2.1216812059174472,9.611166276754204,1,587.9921466127447,80.66344223621375,2.0,9.599999999999998,0,0.013333333333333332,SetB,1,0.7923539876937866,2.13651704788208,-0.0068289637565612,0.7890278126869105,0.7783175455333973,0.724463129221622,0.7589178324393899,0.0856723561882972,0.05,3156.480712890625,63.150613615387776,0.9032891890437456,9.599999999999998,2.0,457.0726579292989,0,7.86348295211792,SetB_0
pair_080,SetB,reference\pair_080.png,search\pair_080.png,401.0613179749196,456.57166489279024,1.8239668564277445,11.14776698568926,1,0.0,0.0,0.0,0.0,0,7.266528110944588e-05,SetB,1,0.4457893371582031,2.5126914978027344,-0.0081599056720733,0.330814482962221,0.3463231991596394,0.420098555215657,0.3727315983425627,0.0417075343430042,0.05,2975.707275390625,176.81911661356077,0.9402446781214884,11.099999999999998,2.0,607.7070560383135,0,7.487308502197266,SetB_0
pair_081,SetB,reference\pair_081.png,search\pair_081.png,643.564896611024,625.3431765134626,0.4202082220402667,9.6008375634011,1,0.0,0.0,0.0,0.0,0,0.09057267068343491,SetB,1,0.7410194873809814,2.382174253463745,-0.0102518200874328,0.6564254296899277,0.6893196876415979,0.6624547470035526,0.6719948597960457,0.0659641101956367,0.05,3137.115234375,128.6642918606402,0.8164246109027313,9.499999999999998,0.75,897.3460116153109,0,7.617825746536255,SetB_0
pair_082,SetB,reference\pair_082.png,search\pair_082.png,371.5852076185285,481.0603167121579,-3.1226545332110813,8.22395424751932,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.5900941491127014,2.0519611835479736,-0.0005761981010437,0.461127610570254,0.4302954214706346,0.5812777986898922,0.4968548101782615,0.03184150531888,0.1296164609606622,3995.43994140625,68.5054742338158,0.9746333435143568,8.2,-3.0,607.8606705784695,0,7.948038816452026,SetB_0
pair_083,SetB,reference\pair_083.png,search\pair_083.png,450.98769089577416,638.523116826904,4.49751327734673,8.546717976510179,1,0.0,0.0,0.0,0.0,0,0.013333333333333332,SetB,1,0.7064778804779053,1.771857500076294,0.0057133436203002,0.6812015683825958,0.526099656689062,0.6829479230914487,0.6198593455887235,0.0488230735063552,0.0810660171779821,2884.464599609375,413.8218215609225,0.9217098583106008,8.699999999999998,4.5,781.7299201526358,0,8.228142499923706,SetB_0
pair_084,SetB,reference\pair_084.png,search\pair_084.png,457.6567004118978,550.1494366937269,3.4171947738923425,9.213556463689583,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.5659957528114319,2.2258288860321045,-0.0060235261917114,0.3564348245006035,0.5622112677245387,0.5625445552456183,0.5211892940881835,0.0348967090249061,0.1296164609606622,4350.7607421875,46.502688094345686,0.838341366154706,9.199999999999998,3.5,715.6214489004159,0,7.7741711139678955,SetB_0
pair_085,SetB,reference\pair_085.png,search\pair_085.png,493.2118378807493,528.2201001132426,-1.1279085096053998,11.394330819256863,1,0.0,0.0,0.0,0.0,0,0.013333333333333332,SetB,1,0.78173828125,1.6179317235946655,-0.0006030201911926,0.6305570942812553,0.71314494507006,0.7037670150026308,0.6928762028853275,0.0450607538223266,0.1936606960566987,3266.067626953125,140.089257261219,0.8454789876937866,11.3,-1.0,722.6855410130678,0,8.382068276405334,SetB_0
pair_086,SetB,reference\pair_086.png,search\pair_086.png,457.2317665936316,402.1450954048615,4.501468561092846,11.872125133095311,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.1750500500202179,1.7802578210830688,-0.0039073079824447,0.167255646695001,0.1427013349819603,0.1712913934251244,0.1590482207018341,0.0449638105928897,0.125,5700.86181640625,86.68333173107735,0.8704212841303924,11.9,4.25,608.918357532862,0,8.219742178916931,SetB_0
pair_087,SetB,reference\pair_087.png,search\pair_087.png,561.7446930867666,483.7465478031667,-0.824772868620574,9.918095709523444,1,882.1221338887508,656.1093684406064,-0.75,9.999999999999998,0,0.013333333333333332,SetB,1,0.8198180198669434,2.101978540420532,0.0016841888427734,0.7161736373149533,0.7148641221548852,0.7570305629328823,0.7319926014980978,0.0431498996913433,0.1662132317597294,2323.938232421875,100.24470060806208,0.8754401564598083,9.999999999999998,-0.75,363.8002838274362,0,7.898021459579468,SetB_0
pair_088,SetB,reference\pair_088.png,search\pair_088.png,583.2712298593958,635.7661564221528,0.4798762691820233,8.59640715137677,1,0.0,0.0,0.0,0.0,0,0.013333333333333332,SetB,1,0.5216779708862305,2.714769124984741,0.0385648012161254,0.3771859028001074,0.4924155755382578,0.5171413090747093,0.4792599344052083,0.0653454363346099,0.05,3743.026123046875,159.3267083699403,0.8938634278451933,8.599999999999998,0.5,862.7884637809486,0,7.285230875015259,SetB_0
pair_089,SetB,reference\pair_089.png,search\pair_089.png,614.8318201722535,401.1196743368377,-3.468159244363954,11.689619355744291,1,614.3638651732482,401.6271612520114,-3.5,11.599999999999998,1,0.6819336471726525,SetB,1,0.814505398273468,3.1771419048309326,0.0160044431686401,0.7721474607458244,0.7762250922404417,0.7647852267733627,0.7708336197546868,0.0970876365900039,0.05,2115.960693359375,151.74320413119,0.7699777841567993,11.599999999999998,-3.5,0.6903077937895196,1,6.822858095169067,SetB_1
pair_090,SetB,reference\pair_090.png,search\pair_090.png,348.0227842198753,417.5201754337889,4.713380627602122,9.858615107568715,1,0.0,0.0,0.0,0.0,0,0.013333333333333332,SetB,1,0.4490377902984619,2.7773923873901367,0.0118417143821716,0.4805271582495575,0.4656269865203706,0.4459824943254661,0.4607492239882462,0.0677921399474144,0.05,4518.21435546875,173.18487231857176,0.9965782523155212,9.8,4.75,543.5466449444939,0,7.222607612609863,SetB_0
pair_091,SetB,reference\pair_091.png,search\pair_091.png,379.7392538864404,530.2769969644571,-3.694465867891481,11.97333713043265,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.7621645331382751,1.716007947921753,0.000106394290924,0.6515211491959039,0.6303834021232918,0.697948862688348,0.6616371357638366,0.0567541718482971,0.05,2481.48193359375,126.62148316932635,0.8985766181851838,11.9,-3.75,652.2235770438488,0,8.283992052078247,SetB_0
pair_092,SetB,reference\pair_092.png,search\pair_092.png,394.9167445159693,370.2205651297191,4.852732018899026,9.06287120714924,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.5524611473083496,2.1582484245300293,-0.0039836764335632,0.5626511815392901,0.4973948555756132,0.5494544355279007,0.5312699527492636,0.0309771914035081,0.05,6608.4375,107.33592129385204,0.9418107953128936,9.099999999999998,4.75,541.3155290069369,0,7.841751575469971,SetB_0
pair_093,SetB,reference\pair_093.png,search\pair_093.png,567.0186268370562,513.5688143928033,-2.563866497681847,8.384939308572239,1,185.47554040085012,496.4780560868721,-2.5,8.399999999999999,1,0.1302794447124172,SetB,1,0.7963955998420715,2.622222185134888,0.0842161178588867,0.698457137523154,0.6575519758322769,0.6292465329722193,0.6544108310264293,0.0818057432770729,0.05,2966.660888671875,68.8367634335026,0.7349724769592286,8.399999999999999,-2.5,381.92567447965314,0,7.377777814865112,SetB_0
pair_094,SetB,reference\pair_094.png,search\pair_094.png,449.5703586355875,474.1917687819448,1.4220877781024497,8.669078661692495,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.4732483923435211,2.0204548835754395,-0.0032847225666046,0.3601745849199964,0.1167346655221535,0.4534311860882906,0.3001012576281769,0.0288512669503688,0.2,3727.21240234375,202.1299087220889,0.9991465404776892,8.699999999999998,1.5,653.4304407848475,0,7.9795451164245605,SetB_0
pair_095,SetB,reference\pair_095.png,search\pair_095.png,631.1139006707233,614.2538407644836,3.21165488230387,11.661515048093992,1,631.5490590607264,613.6457480840676,3.5,11.599999999999998,1,0.5133333333333334,SetB,1,0.8058041930198669,3.273913621902466,-0.0071139931678771,0.7107893903636927,0.7860396096544813,0.7685492787400717,0.7639934334305598,0.0614987649023532,0.05,2003.6806640625,122.14745187681976,0.8184202628376434,11.599999999999998,3.5,0.7477563322136833,1,6.726086378097534,SetB_1
pair_096,SetB,reference\pair_096.png,search\pair_096.png,505.2391638206021,450.6249223056501,0.7312295839170782,9.117367437126273,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.6027659773826599,2.4256954193115234,-0.0018741488456726,0.5551587793183052,0.35498300339812,0.5811062805566064,0.4854674694455516,0.0358196049928665,0.1662132317597294,2477.46484375,6.324555320336759,0.9331889213572888,9.099999999999998,0.75,677.0003199859764,0,7.574304580688477,SetB_0
pair_097,SetB,reference\pair_097.png,search\pair_097.png,537.0184363712208,462.41633390964097,0.3010091868610178,11.540622025717184,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.7556130290031433,2.217938184738159,-0.003535509109497,0.7687139555243063,0.6408383016784907,0.7075037266394933,0.6930796024320549,0.0524492189288139,0.05,3552.11669921875,45.91840589567543,0.9857678127544586,11.499999999999998,0.75,708.6731735214926,0,7.782061815261841,SetB_0
pair_098,SetB,reference\pair_098.png,search\pair_098.png,461.6327010787445,639.9432626594256,-3.672991552856529,9.991589778599575,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.3756279051303863,2.38561749458313,-0.0082804560661315,0.1683884120721854,0.3357849630095976,0.3213545634325603,0.2965334929913003,0.0447833687067031,0.05,5247.76220703125,46.71723450719231,0.8951980179387408,9.9,-3.5,789.0704215267787,0,7.61438250541687,SetB_0
pair_099,SetB,reference\pair_099.png,search\pair_099.png,416.78169962655215,408.8498950698431,4.123334818429038,8.757315148713861,1,0.0,0.0,0.0,0.0,1,0.195253750012997,SetB,1,0.7442545890808105,2.801119327545166,0.016655683517456,0.650758958553427,0.7371960073492446,0.7225603831209252,0.7140543478987533,0.0842234641313552,0.05,4615.95263671875,123.1665539016173,0.7802769625233332,8.799999999999999,4.0,583.8366396880375,0,7.198880672454834,SetB_0
pair_100,SetB,reference\pair_100.png,search\pair_100.png,496.712138592475,472.12093617651897,3.5694989028086272,9.70387096430959,1,0.0,0.0,0.0,0.0,0,0.03745275780062214,SetB,1,0.6129701733589172,3.026628017425537,-0.0054520368576049,0.4584028791113065,0.2663047588891952,0.4985171114001679,0.3976093239380066,0.069677785038948,0.05,2937.4892578125,27.721832551258224,0.967972256187908,9.699999999999998,3.75,685.2890827974007,0,6.973371982574463,SetB_0
pair_101,SetB,reference\pair_101.png,search\pair_101.png,617.5774100773461,658.7671096154937,-0.4656862284454952,8.5773390390933,1,0.0,0.0,0.0,0.0,0,0.013333333333333332,SetB,1,0.723534345626831,1.846584439277649,0.0021734237670898,0.6264824683516832,0.6608158873966054,0.6917401825272806,0.666318921639891,0.0415276736021041,0.1662132317597294,4607.6494140625,176.207264322445,0.9277820557066552,8.599999999999998,-0.75,902.9817064309744,0,8.153415560722351,SetB_0
pair_102,SetB,reference\pair_102.png,search\pair_102.png,558.7407932360767,654.2146527026613,-4.076496824981973,8.539617350198082,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.5528343915939331,2.3777756690979004,-0.0013825297355651,0.4950313325345692,0.5790158646648451,0.5661494318835586,0.5570723851262753,0.0557564124464988,0.05,4346.9638671875,94.64142856064674,0.9639200149756408,8.599999999999998,-4.0,860.3418424306375,0,7.6222243309021,SetB_0
pair_103,SetB,reference\pair_103.png,search\pair_103.png,461.1148644304402,582.1891739864284,3.4818233181377103,11.847981763737105,1,461.0929401722195,582.6054297251764,3.5,11.9,1,0.10188286064150312,SetB,1,0.7669838070869446,2.884124755859375,0.0081033706665039,0.7080549732977172,0.7309886424029856,0.7292569984236061,0.7257092509901801,0.0879857763648033,0.05,4005.946044921875,90.80198235721508,0.8125654135071684,11.9,3.5,0.41683271601343874,1,7.115875244140625,SetB_1
pair_104,SetB,reference\pair_104.png,search\pair_104.png,460.7330676441381,384.13561333368057,3.731313579114373,10.15946304666401,1,0.0,0.0,0.0,0.0,0,0.013333333333333332,SetB,1,0.3502819836139679,1.8415846824646,0.0126324892044067,0.324526661361656,0.3446543065630081,0.2859695093466557,0.3171548586361967,0.0395755916833877,0.2,6761.74169921875,28.0713376952364,0.86237316740755,10.199999999999998,3.75,599.862591809175,0,8.1584153175354,SetB_0
pair_105,SetB,reference\pair_105.png,search\pair_105.png,390.3853169977744,437.6805911482167,-4.630350653153866,11.817362988487425,1,498.1838159755205,783.4074116347776,-4.5,11.999999999999998,0,0.06561323109518756,SetB,1,0.7432849407196045,2.4445548057556152,-0.0339661240577697,0.6891080254115521,0.7490406122055437,0.7244724114528955,0.7272268145456862,0.0641269236803054,0.05,2300.0419921875,122.04302520013178,0.6361602902412414,11.999999999999998,-4.5,362.14299770339596,0,7.555445194244385,SetB_0
pair_106,SetB,reference\pair_106.png,search\pair_106.png,352.88208754607297,448.0910614383217,3.218103563401536,10.252245724037149,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.3650320470333099,2.2875020503997803,0.0048747062683105,0.3599895865596936,0.347846241477544,0.3315148581865011,0.3437423571775568,0.040033470839262,0.1296164609606622,5094.51416015625,98.41239759298622,0.905263340473175,10.199999999999998,3.25,570.3607341426967,0,7.71249794960022,SetB_0
pair_107,SetB,reference\pair_107.png,search\pair_107.png,551.9226562884385,330.6893994609432,-0.02058041769771,8.512671442299652,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.7112330794334412,1.808282852172852,-0.0022500157356262,0.6554242072717053,0.6900763222750121,0.6783683270025475,0.6784627011653648,0.0309204123914241,0.0875,5781.58056640625,133.33041663476493,0.9339564865381452,8.499999999999998,-0.5,643.4081888197609,0,8.191717147827148,SetB_0
pair_108,SetB,reference\pair_108.png,search\pair_108.png,419.0241100659799,415.0396710952816,2.262280083100258,10.159816827997092,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.2595002651214599,1.7023073434829712,0.0007242858409881,0.2558003191838898,0.1775150189473109,0.1914572238780494,0.1987489609669221,0.0366013199090957,0.1662132317597294,4976.90625,126.38235636353676,0.8780172929105644,10.099999999999998,2.25,589.7788851760174,0,8.297692656517029,SetB_0
pair_109,SetB,reference\pair_109.png,search\pair_109.png,595.0376202297144,558.3261749532121,-2.0552933583086883,11.187840021248611,1,0.0,0.0,0.0,0.0,0,0.013333333333333332,SetB,1,0.7374774813652039,2.2050082683563232,0.0006793737411499,0.6834252429017111,0.7020170506365216,0.6864394095482355,0.6920676326542452,0.0669673010706901,0.05,3940.353515625,80.70006195784487,0.8941258409056222,11.2,-2.0,815.9643908446782,0,7.794991731643677,SetB_0
pair_110,SetB,reference\pair_110.png,search\pair_110.png,422.7339868744404,608.8382082352778,-2.126186899308131,11.779830299316806,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.4956333637237549,2.0359416007995605,-0.0050800442695617,0.3547762104538144,0.3104139176872667,0.4696166831118565,0.3829674824104122,0.0515151917934417,0.0875,3108.427978515625,158.98584842683326,0.9500331358319656,11.7,-2.0,741.2071150939546,0,7.9640583992004395,SetB_0
pair_111,SetB,reference\pair_111.png,search\pair_111.png,641.9649092431109,514.1642988479941,-0.9834838091211848,8.1015281172829,1,443.97797475951086,511.276328528428,-1.0,8.1,1,0.6176090167754253,SetB,1,0.8597756028175354,3.421049118041992,0.0084279775619506,0.59702220972525,0.7944779976522311,0.8484011229077718,0.7765560901690512,0.0771182626485824,0.05,2041.5162353515625,56.48451115128819,0.7578601121902466,8.1,-1.0,198.00799630009905,0,6.578950881958008,SetB_0
pair_112,SetB,reference\pair_112.png,search\pair_112.png,448.691706059214,483.9684783690704,2.9169358564157166,9.21143451694916,1,0.0,0.0,0.0,0.0,0,0.0,SetB,1,0.6664130091667175,2.060621976852417,-0.0003773570060729,0.4792839111887447,0.6562458515321351,0.6558024293037445,0.6206760945721008,0.031533695757389,0.05,2177.310546875,252.4727708090518,0.927085849913582,9.199999999999998,3.0,659.961919462935,0,7.939378023147583,SetB_0
pair_113,SetB,reference\pair_113.png,search\pair_113.png,324.3040343836874,661.3189144655241,-1.4397813061972755,8.468032986529112,1,0.0,0.0,0.0,0.0,0,0.013333333333333332,SetB,1,0.7297734618186951,1.7330776453018188,0.0060505867004394,0.6255084102511986,0.6978848811373767,0.6936267236563317,0.6817063239677231,0.0261234063655138,0.05,1790.244873046875,336.87980052238214,0.9770583049336898,8.499999999999998,-1.5,736.5567278542741,0,8.266922354698181,SetB_0
pair_114,SetB,reference\pair_114.png,search\pair_114.png,641.16389151336,405.91585793670015,0.6349977037759214,10.285423552722072,1,0.0,0.0,0.0,0.0,0,0.01945142763395468,SetB,1,0.3661957681179046,2.290501356124878,-0.0200275778770446,0.3169078900482379,0.2552760286084655,0.3051748306341035,0.2875619217066751,0.0566902421414852,0.05,4795.70751953125,92.80355596635292,0.7866938140424629,10.3,0.75,758.8536219225965,0,7.709498643875122,SetB_0
pair_115,SetB,reference\pair_115.png,search\pair_115.png,401.2870861782606,559.8881899220037,-2.1445133293555063,11.898440151981468,1,672.5,125.9244011647145,-2.25,11.9,1,0.20704208767403726,SetB,1,0.7961683869361877,2.553612470626831,0.0027251243591308,0.6534132824881453,0.713584064741643,0.7420031528908398,0.7129175435506223,0.0687759593129158,0.05,2640.180908203125,115.76268828944843,0.9124887300926974,11.9,-2.25,511.7431138532881,0,7.446387529373169,SetB_0
